Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,state.voltage_input,state.temperature_pcb,state.current_motor,state.current_input,state.speed,state.duty_cycle,state.charge_drawn,state.charge_regen,state.energy_drawn,state.energy_regen,state.displacement,state.distance_traveled,state.fault_code
1645706651.1420217,55589,1645706651,140470600,,0.0,0.0,-0.34,0.0,222.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,247
1645706651.1644502,55590,1645706651,161625592,,0.0,0.0,-0.35,0.0,226.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,169
1645706651.187118,55591,1645706651,183199616,,0.0,0.0,-0.35,0.0,230.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,97
1645706651.2030933,55592,1645706651,201467655,,0.0,0.0,-0.18,0.0,228.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,137
1645706651.223918,55593,1645706651,220484319,,0.0,0.0,0.34,0.0,224.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,109
1645706651.2417567,55594,1645706651,240449990,,0.0,0.0,0.35,0.0,218.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,48
1645706651.26652,55595,1645706651,261154750,,0.0,0.0,0.35,0.0,210.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,77
1645706651.2851396,55596,1645706651,282455883,,0.0,0.0,0.34,0.0,204.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,130
1645706651.3022585,55597,1645706651,300896942,,0.0,0.0,0.35,0.0,202.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,183
1645706651.3216646,55598,1645706651,320292384,,0.0,0.0,0.35,0.0,195.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,238
1645706651.3428922,55599,1645706651,340907130,,0.0,0.0,0.34,0.0,198.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,178
1645706651.3662183,55600,1645706651,361633266,,0.0,0.0,0.12,0.0,200.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,18
1645706651.3840392,55601,1645706651,381565209,,0.0,0.0,-0.34,0.0,207.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,172
1645706651.404092,55602,1645706651,401484320,,0.0,0.0,-0.35,0.0,214.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,36
1645706651.423908,55603,1645706651,420315516,,0.0,0.0,-0.32,0.0,221.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,188
1645706651.4450169,55604,1645706651,441493356,,0.0,0.0,-0.33,0.0,227.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,231
1645706651.464476,55605,1645706651,462760058,,0.0,0.0,-0.35,0.0,230.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,99
1645706651.4824748,55606,1645706651,480408972,,0.0,0.0,-0.24,0.0,228.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,138
1645706651.501931,55607,1645706651,500268084,,0.0,0.0,0.34,0.0,224.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,118
1645706651.5243924,55608,1645706651,521175785,,0.0,0.0,0.35,0.0,218.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,232
1645706651.542149,55609,1645706651,540186913,,0.0,0.0,0.33,0.0,211.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,123
1645706651.5646796,55610,1645706651,561089590,,0.0,0.0,0.35,0.0,205.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,49
1645706651.582113,55611,1645706651,580345034,,0.0,0.0,0.36,0.0,202.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,124
1645706651.602969,55612,1645706651,601120993,,0.0,0.0,0.33,0.0,195.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,24
1645706651.6227531,55613,1645706651,620739534,,0.0,0.0,0.35,0.0,198.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,70
1645706651.6425045,55614,1645706651,640329052,,0.0,0.0,0.19,0.0,200.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,106
1645706651.662578,55615,1645706651,660783033,,0.0,0.0,-0.34,0.0,206.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,29
1645706651.6817768,55616,1645706651,680696736,,0.0,0.0,-0.33,0.0,214.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,242
1645706651.701942,55617,1645706651,700365228,,0.0,0.0,-0.32,0.0,220.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,138
1645706651.724954,55618,1645706651,721248993,,0.0,0.0,-0.34,0.0,227.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,145
1645706651.7423208,55619,1645706651,740468726,,0.0,0.0,-0.33,0.0,229.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,49
1645706651.7640889,55620,1645706651,761677157,,0.0,0.0,-0.33,0.0,228.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,141
1645706651.7818108,55621,1645706651,780323620,,0.0,0.0,0.32,0.0,224.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,90
1645706651.805751,55622,1645706651,802200518,,0.0,0.0,0.33,0.0,218.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,146
1645706651.8218982,55623,1645706651,820591659,,0.0,0.0,0.35,0.0,211.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,244
1645706651.8417974,55624,1645706651,840321334,,0.0,0.0,0.35,0.0,205.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,122
1645706651.8611636,55625,1645706651,860336187,,0.0,0.0,0.35,0.0,202.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,228
1645706651.8833356,55626,1645706651,881521322,,0.0,0.0,0.35,0.0,195.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,61
1645706651.90501,55627,1645706651,902129829,,0.0,0.0,0.35,0.0,197.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,9
1645706651.9210632,55628,1645706651,920261838,,0.0,0.0,0.3,0.0,199.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,5
1645706651.941998,55629,1645706651,940844777,,0.0,0.0,-0.33,0.0,205.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,109
1645706651.963574,55630,1645706651,961695486,,0.0,0.0,-0.33,0.0,213.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,223
1645706651.9811897,55631,1645706651,980243871,,0.0,0.0,-0.35,0.0,219.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,187
1645706652.0014017,55632,1645706652,428930,,0.0,0.0,-0.33,0.0,227.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,230
1645706652.022183,55633,1645706652,20465926,,0.0,0.0,-0.34,0.0,229.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,199
1645706652.042927,55634,1645706652,41512088,,0.0,0.0,-0.32,0.0,229.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,163
1645706652.0617008,55635,1645706652,60615566,,0.0,0.0,0.32,0.0,224.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,171
1645706652.0813859,55636,1645706652,80189723,,0.0,0.0,0.33,0.0,219.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,28
1645706652.1021373,55637,1645706652,100458299,,0.0,0.0,0.34,0.0,212.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,163
1645706652.121459,55638,1645706652,120533663,,0.0,0.0,0.33,0.0,206.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,42
1645706652.1435628,55639,1645706652,141752973,,0.0,0.0,0.34,0.0,203.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,176
1645706652.1615632,55640,1645706652,160208528,,0.0,0.0,0.34,0.0,196.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,217
1645706652.1814916,55641,1645706652,180408593,,0.0,0.0,0.33,0.0,198.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,36
1645706652.203694,55642,1645706652,201908250,,0.0,0.0,0.23,0.0,200.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,70
1645706652.2211895,55643,1645706652,220356477,,0.0,0.0,-0.34,0.0,206.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,92
1645706652.243676,55644,1645706652,241746248,,0.0,0.0,-0.34,0.0,213.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,199
1645706652.2636755,55645,1645706652,260778783,,0.0,0.0,-0.34,0.0,220.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,230
1645706652.284308,55646,1645706652,281133086,,0.0,0.0,-0.34,0.0,228.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,180
1645706652.3039727,55647,1645706652,301157026,,0.0,0.0,-0.35,0.0,229.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,60
1645706652.3217847,55648,1645706652,320684433,,0.0,0.0,-0.33,0.0,229.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,255
1645706652.3428347,55649,1645706652,341168333,,0.0,0.0,0.27,0.0,225.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,122
1645706652.3620114,55650,1645706652,360959350,,0.0,0.0,0.34,0.0,219.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,110
1645706652.3814387,55651,1645706652,380211337,,0.0,0.0,0.35,0.0,213.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,128
1645706652.4018192,55652,1645706652,400456266,,0.0,0.0,0.33,0.0,206.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,206
1645706652.4219377,55653,1645706652,420425072,,0.0,0.0,0.34,0.0,203.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,98
1645706652.442609,55654,1645706652,440947787,,0.0,0.0,0.34,0.0,196.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,198
1645706652.4630027,55655,1645706652,461114413,,0.0,0.0,0.33,0.0,198.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,79
1645706652.4816399,55656,1645706652,480444927,,0.0,0.0,0.31,0.0,200.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,30
1645706652.502268,55657,1645706652,500313703,,0.0,0.0,-0.33,0.0,205.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,215
1645706652.5240052,55658,1645706652,521211707,,0.0,0.0,-0.36,0.0,213.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,109
1645706652.5416813,55659,1645706652,540311665,,0.0,0.0,-0.35,0.0,219.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,101
1645706652.5642684,55660,1645706652,561226373,,0.0,0.0,-0.35,0.0,228.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,197
1645706652.5831957,55661,1645706652,580451225,,0.0,0.0,-0.34,0.0,229.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,139
1645706652.6039195,55662,1645706652,601577545,,0.0,0.0,-0.35,0.0,230.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,109
1645706652.621904,55663,1645706652,620676191,,0.0,0.0,0.24,0.0,225.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,226
1645706652.6465132,55664,1645706652,643803497,,0.0,0.0,0.34,0.0,219.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,154
1645706652.6650865,55665,1645706652,661889554,,0.0,0.0,0.33,0.0,213.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,47
1645706652.6845894,55666,1645706652,680518834,,0.0,0.0,0.33,0.0,206.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,62
1645706652.701711,55667,1645706652,700578998,,0.0,0.0,0.33,0.0,204.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,21
1645706652.72537,55668,1645706652,721570152,,0.0,0.0,0.34,0.0,197.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,24
1645706652.741427,55669,1645706652,740260582,,0.0,0.0,0.35,0.0,198.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,36
1645706652.7627442,55670,1645706652,761081532,,0.0,0.0,0.29,0.0,201.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,156
1645706652.7839835,55671,1645706652,780457549,,0.0,0.0,-0.31,0.0,205.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,96
1645706652.80231,55672,1645706652,800337748,,0.0,0.0,-0.34,0.0,212.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,39
1645706652.822699,55673,1645706652,820916591,,0.0,0.0,-0.36,0.0,219.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,69
1645706652.8441517,55674,1645706652,841978080,,0.0,0.0,-0.35,0.0,228.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,69
1645706652.862283,55675,1645706652,860250086,,0.0,0.0,-0.34,0.0,229.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,71
1645706652.8820689,55676,1645706652,881178329,,0.0,0.0,-0.33,0.0,230.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,198
1645706652.901162,55677,1645706652,900324111,,0.0,0.0,0.26,0.0,225.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,75
1645706652.9212384,55678,1645706652,920413298,,0.0,0.0,0.36,0.0,220.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,244
1645706652.9425595,55679,1645706652,941628832,,0.0,0.0,0.35,0.0,213.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,111
1645706652.9635303,55680,1645706652,961758851,,0.0,0.0,0.36,0.0,206.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,69
1645706652.9808538,55681,1645706652,980215366,,0.0,0.0,0.35,0.0,203.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,28
1645706653.003537,55682,1645706653,2501632,,0.0,0.0,0.34,0.0,196.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,181
1645706653.0219975,55683,1645706653,20360141,,0.0,0.0,0.35,0.0,197.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,227
1645706653.0429456,55684,1645706653,41491132,,0.0,0.0,0.34,0.0,200.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,239
1645706653.0617876,55685,1645706653,60579058,,0.0,0.0,-0.29,0.0,204.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,49
1645706653.0858684,55686,1645706653,82502642,,0.0,0.0,-0.34,0.0,212.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,212
1645706653.1025558,55687,1645706653,100446174,,0.0,0.0,-0.35,0.0,218.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,224
1645706653.122473,55688,1645706653,121481807,,0.0,0.0,-0.34,0.0,227.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,115
1645706653.1436932,55689,1645706653,141147546,,0.0,0.0,-0.35,0.0,228.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,14
1645706653.161576,55690,1645706653,160387053,,0.0,0.0,-0.35,0.0,230.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,112
1645706653.1838105,55691,1645706653,180537807,,0.0,0.0,0.16,0.0,225.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,121
1645706653.2054214,55692,1645706653,202318674,,0.0,0.0,0.34,0.0,220.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,103
1645706653.2214274,55693,1645706653,220221598,,0.0,0.0,0.35,0.0,214.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,23
1645706653.242699,55694,1645706653,240704378,,0.0,0.0,0.34,0.0,206.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,157
1645706653.2641065,55695,1645706653,262099364,,0.0,0.0,0.33,0.0,203.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,141
1645706653.2823982,55696,1645706653,280951262,,0.0,0.0,0.34,0.0,197.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,92
1645706653.3024983,55697,1645706653,300626601,,0.0,0.0,0.34,0.0,197.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,122
1645706653.3219223,55698,1645706653,320375506,,0.0,0.0,0.32,0.0,200.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,51
1645706653.3417974,55699,1645706653,340453622,,0.0,0.0,-0.33,0.0,204.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,168
1645706653.361862,55700,1645706653,360420347,,0.0,0.0,-0.33,0.0,211.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,8
1645706653.3812232,55701,1645706653,380377568,,0.0,0.0,-0.33,0.0,218.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,119
1645706653.4061399,55702,1645706653,402282497,,0.0,0.0,-0.34,0.0,227.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,32
1645706653.42157,55703,1645706653,420210573,,0.0,0.0,-0.34,0.0,228.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,91
1645706653.4448295,55704,1645706653,442371112,,0.0,0.0,-0.34,0.0,230.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,248
1645706653.4629207,55705,1645706653,460556687,,0.0,0.0,0.18,0.0,225.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,148
1645706653.484783,55706,1645706653,482535535,,0.0,0.0,0.36,0.0,220.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,79
1645706653.5021217,55707,1645706653,500298590,,0.0,0.0,0.34,0.0,215.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,214
1645706653.5271087,55708,1645706653,522339868,,0.0,0.0,0.35,0.0,206.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,229
1645706653.5433476,55709,1645706653,542223842,,0.0,0.0,0.34,0.0,203.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,153
1645706653.5632868,55710,1645706653,561783791,,0.0,0.0,0.35,0.0,197.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,243
1645706653.5845447,55711,1645706653,582350601,,0.0,0.0,0.35,0.0,197.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,84
1645706653.6058657,55712,1645706653,602962658,,0.0,0.0,0.35,0.0,199.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,146
1645706653.622112,55713,1645706653,620513526,,0.0,0.0,-0.22,0.0,202.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,216
1645706653.6443374,55714,1645706653,642591379,,0.0,0.0,-0.33,0.0,211.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,109
1645706653.6620274,55715,1645706653,660306819,,0.0,0.0,-0.34,0.0,217.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,120
1645706653.68654,55716,1645706653,682319105,,0.0,0.0,-0.32,0.0,226.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,123
1645706653.7016835,55717,1645706653,700413994,,0.0,0.0,-0.34,0.0,227.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,12
1645706653.7240937,55718,1645706653,720375215,,0.0,0.0,-0.34,0.0,230.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,165
1645706653.7414663,55719,1645706653,740318357,,0.0,0.0,0.08,0.0,225.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,52
1645706653.7618868,55720,1645706653,760215836,,0.0,0.0,0.35,0.0,221.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,43
1645706653.7831154,55721,1645706653,780577274,,0.0,0.0,0.34,0.0,215.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,51
1645706653.8012006,55722,1645706653,800162918,,0.0,0.0,0.34,0.0,207.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,157
1645706653.8222156,55723,1645706653,820402566,,0.0,0.0,0.34,0.0,203.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,251
1645706653.844843,55724,1645706653,842528642,,0.0,0.0,0.35,0.0,198.0,0.0,8388608.0,2686976.0,0.0,0.0,0.0,34865152.0,113
1645706653.8622088,55725,1645706653,861006788,,0.0,0.0,0.34,0.0,196.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,86
1645706653.881428,55726,1645706653,880436915,,0.0,0.0,0.36,0.0,199.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,39
1645706653.9016051,55727,1645706653,900597813,,0.0,0.0,-0.21,0.0,202.0,0.0,8454144.0,2686976.0,0.0,0.0,0.0,34865152.0,19
1645706653.9242709,55728,1645706653,921924033,,0.0,0.0,-0.34,0.0,210.0,0.0,8323072.0,2686976.0,0.0,0.0,0.0,34865152.0,156
