Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,state.voltage_input,state.temperature_pcb,state.current_motor,state.current_input,state.speed,state.duty_cycle,state.charge_drawn,state.charge_regen,state.energy_drawn,state.energy_regen,state.displacement,state.distance_traveled,state.fault_code
1645707478.362645,96950,1645707478,361360636,,0.0,0.0,-0.12,0.0,226.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,225
1645707478.3835301,96951,1645707478,380556542,,0.0,0.0,0.35,0.0,223.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,137
1645707478.4015682,96952,1645707478,400341733,,0.0,0.0,0.34,0.0,217.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,6
1645707478.4228187,96953,1645707478,420708080,,0.0,0.0,0.34,0.0,208.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,139
1645707478.444007,96954,1645707478,441174459,,0.0,0.0,0.35,0.0,203.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,75
1645707478.4637628,96955,1645707478,461112547,,0.0,0.0,0.34,0.0,200.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,46
1645707478.4811397,96956,1645707478,480360934,,0.0,0.0,0.36,0.0,194.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,81
1645707478.5015986,96957,1645707478,500319182,,0.0,0.0,0.35,0.0,197.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,62
1645707478.5221143,96958,1645707478,521004443,,0.0,0.0,0.02,0.0,199.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,149
1645707478.5424395,96959,1645707478,540301118,,0.0,0.0,-0.35,0.0,205.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,105
1645707478.5623188,96960,1645707478,560549576,,0.0,0.0,-0.34,0.0,213.0,0.0,8257536.0,9633792.0,0.0,0.0,0.0,122290176.0,82
1645707478.5827243,96961,1645707478,581744248,,0.0,0.0,-0.35,0.0,222.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,8
1645707478.6016366,96962,1645707478,600299446,,0.0,0.0,-0.34,0.0,225.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,124
1645707478.6223323,96963,1645707478,620215390,,0.0,0.0,-0.36,0.0,229.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,122
1645707478.6427543,96964,1645707478,640647401,,0.0,0.0,-0.14,0.0,227.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,140
1645707478.6618168,96965,1645707478,660276143,,0.0,0.0,0.35,0.0,223.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,43
1645707478.6829915,96966,1645707478,681122589,,0.0,0.0,0.35,0.0,217.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,234
1645707478.701704,96967,1645707478,700342624,,0.0,0.0,0.35,0.0,209.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,206
1645707478.7242534,96968,1645707478,720849931,,0.0,0.0,0.34,0.0,203.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,208
1645707478.7439888,96969,1645707478,740788723,,0.0,0.0,0.34,0.0,201.0,0.0,8257536.0,9633792.0,0.0,0.0,0.0,122290176.0,35
1645707478.7632806,96970,1645707478,761026333,,0.0,0.0,0.35,0.0,194.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,222
1645707478.7838829,96971,1645707478,780860356,,0.0,0.0,0.33,0.0,197.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,210
1645707478.8034866,96972,1645707478,801035629,,0.0,0.0,0.14,0.0,199.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,251
1645707478.8221018,96973,1645707478,820267440,,0.0,0.0,-0.36,0.0,205.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,166
1645707478.8433132,96974,1645707478,841477024,,0.0,0.0,-0.35,0.0,213.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,238
1645707478.8632042,96975,1645707478,860892421,,0.0,0.0,-0.35,0.0,220.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,169
1645707478.8836956,96976,1645707478,881113614,,0.0,0.0,-0.36,0.0,227.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,217
1645707478.9039783,96977,1645707478,901429401,,0.0,0.0,-0.35,0.0,229.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,126
1645707478.9228015,96978,1645707478,920459162,,0.0,0.0,-0.3,0.0,228.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,113
1645707478.9433832,96979,1645707478,940936230,,0.0,0.0,0.33,0.0,224.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,26
1645707478.9649966,96980,1645707478,961447505,,0.0,0.0,0.35,0.0,218.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,33
1645707478.9817634,96981,1645707478,980434835,,0.0,0.0,0.33,0.0,210.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,206
1645707479.0026398,96982,1645707479,1114687,,0.0,0.0,0.34,0.0,204.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,105
1645707479.0237415,96983,1645707479,21228871,,0.0,0.0,0.34,0.0,201.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,75
1645707479.0434144,96984,1645707479,41002573,,0.0,0.0,0.34,0.0,195.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,31
1645707479.0633748,96985,1645707479,60787891,,0.0,0.0,0.35,0.0,197.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,171
1645707479.082395,96986,1645707479,81123868,,0.0,0.0,0.15,0.0,199.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,24
1645707479.102459,96987,1645707479,100991650,,0.0,0.0,-0.35,0.0,205.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,48
1645707479.1217225,96988,1645707479,120372933,,0.0,0.0,-0.35,0.0,212.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,22
1645707479.1419399,96989,1645707479,140343244,,0.0,0.0,-0.35,0.0,219.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,170
1645707479.1624591,96990,1645707479,161072088,,0.0,0.0,-0.36,0.0,227.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,202
1645707479.1843145,96991,1645707479,181665155,,0.0,0.0,-0.36,0.0,229.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,31
1645707479.204632,96992,1645707479,201775467,,0.0,0.0,-0.35,0.0,229.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,62
1645707479.2246032,96993,1645707479,220900300,,0.0,0.0,0.28,0.0,224.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,97
1645707479.2429304,96994,1645707479,241176085,,0.0,0.0,0.36,0.0,218.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,127
1645707479.262804,96995,1645707479,261417214,,0.0,0.0,0.34,0.0,211.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,55
1645707479.283976,96996,1645707479,281822248,,0.0,0.0,0.35,0.0,204.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,106
1645707479.301677,96997,1645707479,300301637,,0.0,0.0,0.34,0.0,201.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,59
1645707479.3238072,96998,1645707479,320397420,,0.0,0.0,0.33,0.0,195.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,79
1645707479.342856,96999,1645707479,341188633,,0.0,0.0,0.36,0.0,196.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,124
1645707479.3646455,97000,1645707479,362177799,,0.0,0.0,0.28,0.0,199.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,5
1645707479.383921,97001,1645707479,381577738,,0.0,0.0,-0.33,0.0,204.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,205
1645707479.4014158,97002,1645707479,400280456,,0.0,0.0,-0.34,0.0,211.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,168
1645707479.420717,97003,1645707479,420431024,,0.0,0.0,-0.35,0.0,218.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,1
1645707479.44114,97004,1645707479,440154741,,0.0,0.0,-0.35,0.0,226.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,252
1645707479.4615571,97005,1645707479,460280957,,0.0,0.0,-0.36,0.0,228.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,116
1645707479.4819708,97006,1645707479,480942569,,0.0,0.0,-0.35,0.0,229.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,165
1645707479.501855,97007,1645707479,500374636,,0.0,0.0,0.24,0.0,224.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,58
1645707479.521967,97008,1645707479,520695925,,0.0,0.0,0.36,0.0,219.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,117
1645707479.5436466,97009,1645707479,541873220,,0.0,0.0,0.36,0.0,212.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,192
1645707479.563939,97010,1645707479,560827589,,0.0,0.0,0.35,0.0,205.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,145
1645707479.5851762,97011,1645707479,581092653,,0.0,0.0,0.33,0.0,202.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,20
1645707479.601128,97012,1645707479,600283983,,0.0,0.0,0.34,0.0,196.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,48
1645707479.623339,97013,1645707479,621738880,,0.0,0.0,0.35,0.0,196.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,38
1645707479.6448553,97014,1645707479,643958358,,0.0,0.0,0.29,0.0,199.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,146
1645707479.6634266,97015,1645707479,660511014,,0.0,0.0,-0.35,0.0,202.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,146
1645707479.6817398,97016,1645707479,680504557,,0.0,0.0,-0.33,0.0,210.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,12
1645707479.7016213,97017,1645707479,700372787,,0.0,0.0,-0.35,0.0,216.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,228
1645707479.7240043,97018,1645707479,721208864,,0.0,0.0,-0.34,0.0,225.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,191
1645707479.7449968,97019,1645707479,740830948,,0.0,0.0,-0.35,0.0,227.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,254
1645707479.7624738,97020,1645707479,760286344,,0.0,0.0,-0.35,0.0,229.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,181
1645707479.7819178,97021,1645707479,780326863,,0.0,0.0,0.14,0.0,224.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,242
1645707479.8054934,97022,1645707479,801694496,,0.0,0.0,0.35,0.0,219.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,64
1645707479.8220103,97023,1645707479,820283421,,0.0,0.0,0.36,0.0,214.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,162
1645707479.8423,97024,1645707479,840322309,,0.0,0.0,0.37,0.0,205.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,72
1645707479.8624237,97025,1645707479,861001904,,0.0,0.0,0.35,0.0,201.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,234
1645707479.8824966,97026,1645707479,881117976,,0.0,0.0,0.34,0.0,197.0,0.0,8257536.0,9633792.0,0.0,0.0,0.0,122290176.0,212
1645707479.9021971,97027,1645707479,900702460,,0.0,0.0,0.34,0.0,195.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,84
1645707479.922981,97028,1645707479,921636042,,0.0,0.0,0.34,0.0,198.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,245
1645707479.9419987,97029,1645707479,940809163,,0.0,0.0,-0.19,0.0,201.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,124
1645707479.9632044,97030,1645707479,961173237,,0.0,0.0,-0.34,0.0,208.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,83
1645707479.985877,97031,1645707479,981752512,,0.0,0.0,-0.35,0.0,215.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,117
1645707480.0018375,97032,1645707480,576575,,0.0,0.0,-0.35,0.0,224.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,241
1645707480.021626,97033,1645707480,20313412,,0.0,0.0,-0.34,0.0,226.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,48
1645707480.0444212,97034,1645707480,41561234,,0.0,0.0,-0.34,0.0,229.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,142
1645707480.0635195,97035,1645707480,61568920,,0.0,0.0,0.0,0.0,225.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,114
1645707480.0815942,97036,1645707480,80394134,,0.0,0.0,0.36,0.0,221.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,201
1645707480.1009161,97037,1645707480,100165563,,0.0,0.0,0.35,0.0,215.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,32
1645707480.1218026,97038,1645707480,120774341,,0.0,0.0,0.35,0.0,206.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,234
1645707480.1419425,97039,1645707480,140759019,,0.0,0.0,0.35,0.0,202.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,154
1645707480.1611364,97040,1645707480,160292814,,0.0,0.0,0.36,0.0,199.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,235
1645707480.1830854,97041,1645707480,180900280,,0.0,0.0,0.35,0.0,194.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,53
1645707480.2048907,97042,1645707480,202821579,,0.0,0.0,0.34,0.0,197.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,70
1645707480.2231746,97043,1645707480,221522984,,0.0,0.0,0.0,0.0,199.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,73
1645707480.2454004,97044,1645707480,241144588,,0.0,0.0,-0.34,0.0,206.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,169
1645707480.262362,97045,1645707480,260483085,,0.0,0.0,-0.33,0.0,213.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,173
1645707480.2833452,97046,1645707480,281757052,,0.0,0.0,-0.34,0.0,222.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,185
1645707480.3036182,97047,1645707480,300431993,,0.0,0.0,-0.34,0.0,225.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,232
1645707480.3239691,97048,1645707480,320968163,,0.0,0.0,-0.35,0.0,229.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,68
1645707480.3445885,97049,1645707480,341470892,,0.0,0.0,-0.13,0.0,225.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,212
1645707480.3627014,97050,1645707480,361394322,,0.0,0.0,0.33,0.0,222.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,128
1645707480.382917,97051,1645707480,380543346,,0.0,0.0,0.33,0.0,216.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,5
1645707480.4046535,97052,1645707480,401680544,,0.0,0.0,0.35,0.0,208.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,181
1645707480.4223719,97053,1645707480,421029857,,0.0,0.0,0.36,0.0,202.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,188
1645707480.4414883,97054,1645707480,440496420,,0.0,0.0,0.35,0.0,200.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,194
1645707480.4619498,97055,1645707480,460486538,,0.0,0.0,0.36,0.0,194.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,37
1645707480.4814553,97056,1645707480,480161998,,0.0,0.0,0.35,0.0,197.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,39
1645707480.5036967,97057,1645707480,500885337,,0.0,0.0,0.07,0.0,199.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,50
1645707480.5217438,97058,1645707480,520490364,,0.0,0.0,-0.36,0.0,205.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,241
1645707480.542343,97059,1645707480,540985381,,0.0,0.0,-0.35,0.0,213.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,59
1645707480.5642369,97060,1645707480,561794897,,0.0,0.0,-0.36,0.0,221.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,19
1645707480.5832283,97061,1645707480,580403342,,0.0,0.0,-0.35,0.0,226.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,29
1645707480.602108,97062,1645707480,600568565,,0.0,0.0,-0.35,0.0,229.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,10
1645707480.6225884,97063,1645707480,621406688,,0.0,0.0,-0.2,0.0,227.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,100
1645707480.6418629,97064,1645707480,640366591,,0.0,0.0,0.34,0.0,223.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,237
1645707480.6617217,97065,1645707480,660415078,,0.0,0.0,0.34,0.0,217.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,101
1645707480.6813962,97066,1645707480,680318443,,0.0,0.0,0.34,0.0,209.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,24
1645707480.7014,97067,1645707480,700343313,,0.0,0.0,0.35,0.0,203.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,200
1645707480.723813,97068,1645707480,720799099,,0.0,0.0,0.35,0.0,201.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,216
1645707480.7449176,97069,1645707480,741586982,,0.0,0.0,0.36,0.0,194.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,227
1645707480.7640896,97070,1645707480,761106985,,0.0,0.0,0.34,0.0,197.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,148
1645707480.7838817,97071,1645707480,780337322,,0.0,0.0,0.15,0.0,199.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,91
1645707480.8034532,97072,1645707480,801732665,,0.0,0.0,-0.36,0.0,205.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,160
1645707480.8234665,97073,1645707480,820732984,,0.0,0.0,-0.35,0.0,212.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,163
1645707480.8448997,97074,1645707480,841238882,,0.0,0.0,-0.35,0.0,220.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,23
1645707480.864415,97075,1645707480,861219592,,0.0,0.0,-0.35,0.0,226.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,7
1645707480.8843212,97076,1645707480,881644689,,0.0,0.0,-0.36,0.0,229.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,101
1645707480.902137,97077,1645707480,901144371,,0.0,0.0,-0.31,0.0,228.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,93
1645707480.924734,97078,1645707480,921105945,,0.0,0.0,0.32,0.0,223.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,166
1645707480.944742,97079,1645707480,941833284,,0.0,0.0,0.34,0.0,218.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,129
1645707480.965941,97080,1645707480,961509864,,0.0,0.0,0.35,0.0,210.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,66
1645707480.9832609,97081,1645707480,981778960,,0.0,0.0,0.35,0.0,204.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,48
1645707481.003725,97082,1645707481,1786582,,0.0,0.0,0.34,0.0,201.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,219
1645707481.0210326,97083,1645707481,20278321,,0.0,0.0,0.33,0.0,195.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,7
1645707481.0429957,97084,1645707481,40927418,,0.0,0.0,0.35,0.0,197.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,166
1645707481.0631797,97085,1645707481,61489379,,0.0,0.0,0.2,0.0,199.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,81
1645707481.08599,97086,1645707481,81569512,,0.0,0.0,-0.34,0.0,205.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,95
1645707481.1056523,97087,1645707481,102034192,,0.0,0.0,-0.35,0.0,212.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,177
1645707481.1227922,97088,1645707481,120826861,,0.0,0.0,-0.34,0.0,219.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,213
1645707481.1435797,97089,1645707481,142792479,,0.0,0.0,-0.36,0.0,227.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,16
1645707481.1641896,97090,1645707481,161541564,,0.0,0.0,-0.34,0.0,228.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,143
1645707481.1828127,97091,1645707481,180495418,,0.0,0.0,-0.34,0.0,228.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,50
1645707481.2018049,97092,1645707481,200498751,,0.0,0.0,0.22,0.0,224.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,201
1645707481.2218833,97093,1645707481,220904615,,0.0,0.0,0.33,0.0,218.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,169
1645707481.2439966,97094,1645707481,241600944,,0.0,0.0,0.34,0.0,212.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,213
1645707481.2643087,97095,1645707481,260972305,,0.0,0.0,0.34,0.0,205.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,111
1645707481.2811985,97096,1645707481,280344434,,0.0,0.0,0.34,0.0,202.0,0.0,8388608.0,9633792.0,0.0,0.0,0.0,122290176.0,45
1645707481.3011084,97097,1645707481,300291191,,0.0,0.0,0.35,0.0,195.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,168
1645707481.3221285,97098,1645707481,321147393,,0.0,0.0,0.35,0.0,196.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,138
1645707481.341216,97099,1645707481,340353409,,0.0,0.0,0.35,0.0,198.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,146
1645707481.3624492,97100,1645707481,360508871,,0.0,0.0,-0.31,0.0,203.0,0.0,8323072.0,9633792.0,0.0,0.0,0.0,122290176.0,30
